FIPS_Country_Code	FIPS_ADM1_Code	ADM1_Name	ADM1_Name_ND	Language_Code	Region_Code
TH	55	Samut Sakhon	Samut Sakhon		5
TH	56	Phetchaburi	Phetchaburi		5
TH	57	Prachuap Khiri Khan	Prachuap Khiri Khan		5
TH	58	Chumphon	Chumphon		5
TH	59	Ranong	Ranong		5
TH	60	Surat Thani	Surat Thani		5
TH	61	Phangnga	Phangnga		5
TH	62	Phuket	Phuket		5
TH	63	Krabi	Krabi		5
TH	64	Nakhon Si Thammarat	Nakhon Si Thammarat		5
TH	65	Trang	Trang		5
TH	66	Phatthalung	Phatthalung		5
TH	67	Satun	Satun		5
TH	68	Songkhla	Songkhla		5
TH	69	Pattani	Pattani		5
TH	70	Yala	Yala		5
TH	71	(TH71)	(TH71)		5
TH	72	Yasothon	Yasothon		5
TH	73	Nakhon Phanom	Nakhon Phanom		5
TH	74	Prachin Buri	Prachin Buri		5
TH	75	Ubon Ratchathani	Ubon Ratchathani		5
TH	76	Udon Thani	Udon Thani		5
TH	77	Amnat Charoen	Amnat Charoen		5
TH	78	Mukdahan	Mukdahan		5
TH	79	Nong Bua Lamphu	Nong Bua Lamphu		5
TH	80	Sa Kaeo	Sa Kaeo		5
TI	00	Tajikistan (general)	Tajikistan (general)		4
TI	01	Kŭhistoni Badakhshon	Kuhistoni Badakhshon		4
TI	02	Khatlon	Khatlon		4
TI	03	Leninobod	Leninobod		4
TK	00	Turks and Caicos Islands (general)	Turks and Caicos Islands (general)		1
TL	00	Tokelau (general)	Tokelau (general)		1
TN	00	Tonga (general)	Tonga (general)		5
TN	01	Ha‘apai	Ha`apai		5
TN	02	Tongatapu	Tongatapu		5
TN	03	Vava‘u	Vava`u		5
TO	00	Togo (general)	Togo (general)		1
TO	01	(TO01)	(TO01)		1
TO	02	(TO02)	(TO02)		1
TO	03	(TO03)	(TO03)		1
TO	04	(TO04)	(TO04)		1
TO	05	(TO05)	(TO05)		1
TO	06	(TO06)	(TO06)		1
TO	07	(TO07)	(TO07)		1
TO	08	(TO08)	(TO08)		1
TO	09	(TO09)	(TO09)		1
TO	10	(TO10)	(TO10)		1
TO	11	(TO11)	(TO11)		1
TO	12	(TO12)	(TO12)		1
TO	13	(TO13)	(TO13)		1
TO	14	(TO14)	(TO14)		1
TO	15	(TO15)	(TO15)		1
TO	16	(TO16)	(TO16)		1
TO	17	(TO17)	(TO17)		1
TO	18	(TO18)	(TO18)		1
TO	19	(TO19)	(TO19)		1
TO	20	(TO20)	(TO20)		1
TO	21	(TO21)	(TO21)		1
TO	22	Centrale	Centrale		1
TO	23	Kara	Kara		1
TO	24	Maritime	Maritime		1
TO	25	Plateaux	Plateaux		1
TO	26	Savanes	Savanes		1
TP	00	Sao Tome and Principe (general)	Sao Tome and Principe (general)		1
TP	01	Príncipe	Principe		1
TP	02	São Tomé	Sao Tome		1
TS	00	Tunisia (general)	Tunisia (general)		3
TS	02	Al Qaşrayn	Al Qasrayn		3
TS	03	Al Qayrawān	Al Qayrawan		3
TS	06	Jundūbah	Jundubah		3
TS	14	Kef	Kef		3
TS	15	Al Mahdīyah	Al Mahdiyah		3
TS	16	Al Munastīr	Al Munastir		3
TS	17	Bājah	Bajah		3
TS	18	Banzart	Banzart		3
TS	19	Nābul	Nabul		3
TS	22	Silyānah	Silyanah		3
TS	23	Sūsah	Susah		3
TS	26	(TS26)	(TS26)		3
TS	27	Bin ‘Arūs	Bin `Arus		3
TS	28	Madanīn	Madanin		3
TS	29	Qābis	Qabis		3
TS	30	Qafşah	Qafsah		3
TS	31	Qibilī	Qibili		3
TS	32	Şafāqis	Safaqis		3
TS	33	Sīdī Bū Zayd	Sidi Bu Zayd		3
TS	34	Taţāwīn	Tatawin		3
TS	35	Tawzar	Tawzar		3
TS	36	Tūnis	Tunis		3
TS	37	Zaghwān	Zaghwan		3
TS	38	Ariana	Ariana		3
TS	39	Manouba	Manouba		3
TT	00	East Timor (general)	East Timor (general)		5
TU	00	Turkey (general)	Turkey (general)		4
TU	02	Adıyaman	Adiyaman		4
TU	03	Afyon	Afyon		4
TU	04	Ağrı	Agri		4
TU	05	Amasya	Amasya		4
TU	07	Antalya	Antalya		4
TU	08	Artvin	Artvin		4
TU	09	Aydın	Aydin		4
TU	10	Balıkesir	Balikesir		4
TU	11	Bilecik	Bilecik		4
TU	12	Bingöl	Bingol		4
TU	13	Bitlis	Bitlis		4
TU	14	Bolu	Bolu		4
TU	15	Burdur	Burdur		4
TU	16	Bursa	Bursa		4
TU	17	Çanakkale	Canakkale		4
TU	19	Çorum	Corum		4
TU	20	Denizli	Denizli		4
TU	21	Diyarbakır	Diyarbakir		4
TU	22	Edirne	Edirne		4
TU	23	Elazığ	Elazig		4
TU	24	Erzincan	Erzincan		4
TU	25	Erzurum	Erzurum		4
TU	26	Eskişehir	Eskisehir		4
TU	28	Giresun	Giresun		4
TU	31	Hatay	Hatay		4
TU	32	İçel	Icel		4
TU	33	Isparta	Isparta		4
TU	34	İstanbul	Istanbul		4
TU	35	İzmir	Izmir		4
TU	37	Kastamonu	Kastamonu		4
TU	38	Kayseri	Kayseri		4
TU	39	Kırklareli	Kirklareli		4
TU	40	Kırşehir	Kirsehir		4
TU	41	Kocaeli	Kocaeli		4
TU	43	Kütahya	Kutahya		4
TU	44	Malatya	Malatya		4
TU	45	Manisa	Manisa		4
TU	46	Kahramanmaraş	Kahramanmaras		4
TU	48	Muğla	Mugla		4
TU	49	Muş	Mus		4
TU	50	Nevşehir	Nevsehir		4
TU	52	Ordu	Ordu		4
TU	53	Rize	Rize		4
TU	54	Sakarya	Sakarya		4
TU	55	Samsun	Samsun		4
TU	57	Sinop	Sinop		4
TU	58	Sivas	Sivas		4
TU	59	Tekirdağ	Tekirdag		4
TU	60	Tokat	Tokat		4
TU	61	Trabzon	Trabzon		4
TU	62	Tunceli	Tunceli		4
TU	63	Şanlıurfa	Sanliurfa		4
TU	64	Uşak	Usak		4
TU	65	Van	Van		4
TU	66	Yozgat	Yozgat		4
TU	68	Ankara	Ankara		4
TU	69	Gümüşhane	Gumushane		4
TU	70	Hakkâri	Hakkari		4
TU	71	Konya	Konya		4
TU	72	Mardin	Mardin		4
TU	73	Niğde	Nigde		4
TU	74	Siirt	Siirt		4
TU	75	Aksaray	Aksaray		4
TU	76	Batman	Batman		4
TU	77	Bayburt	Bayburt		4
TU	78	Karaman	Karaman		4
TU	79	Kırıkkale	Kirikkale		4
TU	80	Şırnak	Sirnak		4
TU	81	Adana	Adana		4
TU	82	Çankırı	Cankiri		4
TU	83	Gaziantep	Gaziantep		4
TU	84	Kars	Kars		4
TU	85	Zonguldak	Zonguldak		4
TU	86	Ardahan	Ardahan		4
TU	87	Bartın İli	Bartin Ili		4
TU	88	Iğdır	Igdir		4
TU	89	Karabük	Karabuk		4
TU	90	Kilis	Kilis		4
TU	91	Osmaniye	Osmaniye		4
TU	92	Yalova	Yalova		4
TU	93	Düzce	Duzce		4
TV	00	Tuvalu (general)	Tuvalu (general)		5
TW	00	Taiwan (general)	Taiwan (general)		5
TW	01	Fu-chien	Fu-chien		5
TW	02	Kao-hsiung	Kao-hsiung		5
TW	03	T'ai-pei	T'ai-pei		5
TW	04	T'ai-wan	T'ai-wan		5
TX	00	Turkmenistan (general)	Turkmenistan (general)		4
TX	01	Ahal	Ahal		4
TX	02	Balkan	Balkan		4
TX	03	Daşoguz	Dasoguz		4
TX	04	Lebap	Lebap		4
TX	05	Mary	Mary		4
TZ	00	Tanzania (general)	Tanzania (general)		1
TZ	01	(TZ01)	(TZ01)		1
TZ	02	Pwani	Pwani		1
TZ	03	Dodoma	Dodoma		1
TZ	04	Iringa	Iringa		1
TZ	05	Kigoma	Kigoma		1
TZ	06	Kilimanjaro	Kilimanjaro		1
TZ	07	Lindi	Lindi		1
TZ	08	Mara	Mara		1
TZ	09	Mbeya	Mbeya		1
TZ	10	Morogoro	Morogoro		1
TZ	11	Mtwara	Mtwara		1
TZ	12	Mwanza	Mwanza		1
TZ	13	Pemba North	Pemba North		1
TZ	14	Ruvuma	Ruvuma		1
TZ	15	Shinyanga	Shinyanga		1
TZ	16	Singida	Singida		1
TZ	17	Tabora	Tabora		1
TZ	18	Tanga	Tanga		1
TZ	19	Kagera	Kagera		1
TZ	20	Pemba South	Pemba South		1
TZ	21	Zanzibar Central/South	Zanzibar Central/South		1
TZ	22	Zanzibar North	Zanzibar North		1
TZ	23	Dar es Salaam	Dar es Salaam		1
TZ	24	Rukwa	Rukwa		1
TZ	25	Zanzibar Urban/West	Zanzibar Urban/West		1
TZ	26	Arusha	Arusha		1
TZ	27	Manyara	Manyara		1
UF	00	Undersea Features (general)	Undersea Features (general)		1
UG	00	Uganda (general)	Uganda (general)		1
UG	26	Apac	Apac		1
UG	27	(UG27)	(UG27)		1
UG	28	Bundibugyo	Bundibugyo		1
UG	29	Bushenyi	Bushenyi		1
UG	30	Gulu	Gulu		1
UG	31	Hoima	Hoima		1
UG	32	(UG32)	(UG32)		1
UG	33	Jinja	Jinja		1
UG	34	Kabale	Kabale		1
UG	35	(UG35)	(UG35)		1
UG	36	Kalangala	Kalangala		1
UG	37	Kampala	Kampala		1
UG	38	Kamuli	Kamuli		1
UG	39	Kapchorwa	Kapchorwa		1
UG	40	Kasese	Kasese		1
UG	41	Kibale	Kibale		1
UG	42	Kiboga	Kiboga		1
UG	43	Kisoro	Kisoro		1
UG	44	(UG44)	(UG44)		1
UG	45	Kotido	Kotido		1
UG	46	Kumi	Kumi		1
UG	47	Lira	Lira		1
UG	48	(UG48)	(UG48)		1
UG	49	(UG49)	(UG49)		1
UG	50	Masindi	Masindi		1
UG	51	(UG51)	(UG51)		1
UG	52	Mbarara	Mbarara		1
UG	53	(UG53)	(UG53)		1
UG	54	(UG54)	(UG54)		1
UG	55	(UG55)	(UG55)		1
UG	56	Mubende	Mubende		1
UG	57	(UG57)	(UG57)		1
UG	58	Nebbi	Nebbi		1
UG	59	Ntungamo	Ntungamo		1
UG	60	Pallisa	Pallisa		1
UG	61	Rakai	Rakai		1
UG	62	(UG62)	(UG62)		1
UG	63	(UG63)	(UG63)		1
UG	64	(UG64)	(UG64)		1
UG	65	Adjumani	Adjumani		1
UG	66	Bugiri	Bugiri		1
UG	67	Busia	Busia		1
UG	68	(UG68)	(UG68)		1
UG	69	Katakwi	Katakwi		1
UG	70	Luwero	Luwero		1
UG	71	Masaka	Masaka		1
UG	72	Moyo	Moyo		1
UG	73	Nakasongola	Nakasongola		1
UG	74	Sembabule	Sembabule		1
UG	75	(UG75)	(UG75)		1
UG	76	Tororo	Tororo		1
UG	77	Arua	Arua		1
UG	78	Iganga	Iganga		1
UG	79	Kabarole	Kabarole		1
UG	80	Kaberamaido	Kaberamaido		1
UG	81	Kamwenge	Kamwenge		1
UG	82	Kanungu	Kanungu		1
UG	83	Kayunga	Kayunga		1
UG	84	Kitgum	Kitgum		1
UG	85	Kyenjojo	Kyenjojo		1
UG	86	Mayuge	Mayuge		1
UG	87	Mbale	Mbale		1
UG	88	Moroto	Moroto		1
UG	89	Mpigi	Mpigi		1
UG	90	Mukono	Mukono		1
UG	91	Nakapiripirit	Nakapiripirit		1
UG	92	Pader	Pader		1
UG	93	Rukungiri	Rukungiri		1
UG	94	Sironko	Sironko		1
UG	95	Soroti	Soroti		1
UG	96	Wakiso	Wakiso		1
UG	97	Yumbe	Yumbe		1
UK	00	United Kingdom (general)	United Kingdom (general)		1
UK	01	(UK01)	(UK01)		1
UK	08	(UK08)	(UK08)		1
UK	11	(UK11)	(UK11)		1
UK	12	(UK12)	(UK12)		1
UK	13	(UK13)	(UK13)		1
UK	17	(UK17)	(UK17)		1
UK	19	(UK19)	(UK19)		1
UK	29	(UK29)	(UK29)		1
UK	32	(UK32)	(UK32)		1
UK	36	(UK36)	(UK36)		1
UK	52	(UK52)	(UK52)		1
UK	64	(UK64)	(UK64)		1
UK	80	(UK80)	(UK80)		1
UK	81	(UK81)	(UK81)		1
UK	82	(UK82)	(UK82)		1
UK	83	(UK83)	(UK83)		1
UK	84	(UK84)	(UK84)		1
UK	85	(UK85)	(UK85)		1
UK	86	(UK86)	(UK86)		1
UK	87	(UK87)	(UK87)		1
UK	88	(UK88)	(UK88)		1
UK	89	(UK89)	(UK89)		1
UK	90	(UK90)	(UK90)		1
UK	91	(UK91)	(UK91)		1
UK	92	(UK92)	(UK92)		1
UK	93	(UK93)	(UK93)		1
UK	96	(UK96)	(UK96)		1
UK	A1	Barking and Dagenham	Barking and Dagenham		1
UK	A2	Barnet	Barnet		1
UK	A3	Barnsley	Barnsley		1
UK	A4	Bath and North East Somerset	Bath and North East Somerset		1
UK	A5	Bedfordshire	Bedfordshire		1
UK	A6	Bexley	Bexley		1
UK	A7	Birmingham	Birmingham		1
UK	A8	Blackburn with Darwen	Blackburn with Darwen		1
UK	A9	Blackpool	Blackpool		1
UK	B1	Bolton	Bolton		1
UK	B2	Bournemouth	Bournemouth		1
UK	B3	Bracknell Forest	Bracknell Forest		1
UK	B4	Bradford	Bradford		1
UK	B5	Brent	Brent		1
UK	B6	Brighton and Hove	Brighton and Hove		1
UK	B7	Bristol, City of	Bristol, City of		1
UK	B8	Bromley	Bromley		1
UK	B9	Buckinghamshire	Buckinghamshire		1
UK	C1	Bury	Bury		1
UK	C2	Calderdale	Calderdale		1
UK	C3	Cambridgeshire	Cambridgeshire		1
UK	C4	Camden	Camden		1
UK	C5	Cheshire	Cheshire		1
UK	C6	Cornwall	Cornwall		1
UK	C7	Coventry	Coventry		1
UK	C8	Croydon	Croydon		1
UK	C9	Cumbria	Cumbria		1
UK	D1	Darlington	Darlington		1
UK	D2	Derby	Derby		1
UK	D3	Derbyshire	Derbyshire		1
UK	D4	Devon	Devon		1
UK	D5	Doncaster	Doncaster		1
UK	D6	Dorset	Dorset		1
UK	D7	Dudley	Dudley		1
UK	D8	Durham	Durham		1
UK	D9	Ealing	Ealing		1
UK	E1	East Riding of Yorkshire	East Riding of Yorkshire		1
UK	E2	East Sussex	East Sussex		1
UK	E3	Enfield	Enfield		1
UK	E4	Essex	Essex		1
UK	E5	Gateshead	Gateshead		1
UK	E6	Gloucestershire	Gloucestershire		1
UK	E7	Greenwich	Greenwich		1
UK	E8	Hackney	Hackney		1
UK	E9	Halton	Halton		1
UK	F1	Hammersmith and Fulham	Hammersmith and Fulham		1
UK	F2	Hampshire	Hampshire		1
UK	F3	Haringey	Haringey		1
UK	F4	Harrow	Harrow		1
UK	F5	Hartlepool	Hartlepool		1
UK	F6	Havering	Havering		1
UK	F7	Herefordshire	Herefordshire		1
UK	F8	Hertfordshire	Hertfordshire		1
UK	F9	Hillingdon	Hillingdon		1
UK	G1	Hounslow	Hounslow		1
UK	G2	Isle of Wight	Isle of Wight		1
UK	G3	Islington	Islington		1
UK	G4	Kensington and Chelsea	Kensington and Chelsea		1
UK	G5	Kent	Kent		1
UK	G6	Kingston upon Hull, City of	Kingston upon Hull, City of		1
UK	G7	Kingston upon Thames	Kingston upon Thames		1
UK	G8	Kirklees	Kirklees		1
UK	G9	Knowsley	Knowsley		1
UK	H1	Lambeth	Lambeth		1
UK	H2	Lancashire	Lancashire		1
UK	H3	Leeds	Leeds		1
UK	H4	Leicester	Leicester		1
UK	H5	Leicestershire	Leicestershire		1
UK	H6	Lewisham	Lewisham		1
UK	H7	Lincolnshire	Lincolnshire		1
UK	H8	Liverpool	Liverpool		1
UK	H9	London, City of	London, City of		1
UK	I1	Luton	Luton		1
UK	I2	Manchester	Manchester		1
UK	I3	Medway	Medway		1
UK	I4	Merton	Merton		1
UK	I5	Middlesbrough	Middlesbrough		1
UK	I6	Milton Keynes	Milton Keynes		1
UK	I7	Newcastle upon Tyne	Newcastle upon Tyne		1
UK	I8	Newham	Newham		1
UK	I9	Norfolk	Norfolk		1
UK	J1	Northamptonshire	Northamptonshire		1
UK	J2	North East Lincolnshire	North East Lincolnshire		1
UK	J3	North Lincolnshire	North Lincolnshire		1
UK	J4	North Somerset	North Somerset		1
UK	J5	North Tyneside	North Tyneside		1
UK	J6	Northumberland	Northumberland		1
UK	J7	North Yorkshire	North Yorkshire		1
UK	J8	Nottingham	Nottingham		1
UK	J9	Nottinghamshire	Nottinghamshire		1
UK	K1	Oldham	Oldham		1
UK	K2	Oxfordshire	Oxfordshire		1
UK	K3	Peterborough	Peterborough		1
UK	K4	Plymouth	Plymouth		1
UK	K5	Poole	Poole		1
UK	K6	Portsmouth	Portsmouth		1
UK	K7	Reading	Reading		1
UK	K8	Redbridge	Redbridge		1
UK	K9	Redcar and Cleveland	Redcar and Cleveland		1
UK	L1	Richmond upon Thames	Richmond upon Thames		1
UK	L2	Rochdale	Rochdale		1
UK	L3	Rotherham	Rotherham		1
UK	L4	Rutland	Rutland		1
UK	L5	Salford	Salford		1
UK	L6	Shropshire	Shropshire		1
UK	L7	Sandwell	Sandwell		1
UK	L8	Sefton	Sefton		1
UK	L9	Sheffield	Sheffield		1
UK	M1	Slough	Slough		1
UK	M2	Solihull	Solihull		1
UK	M3	Somerset	Somerset		1
UK	M4	Southampton	Southampton		1
UK	M5	Southend-on-Sea	Southend-on-Sea		1
UK	M6	South Gloucestershire	South Gloucestershire		1
UK	M7	South Tyneside	South Tyneside		1
UK	M8	Southwark	Southwark		1
UK	M9	St. Helens	St. Helens		1
UK	N1	Staffordshire	Staffordshire		1
UK	N2	Stockport	Stockport		1
UK	N3	Stockton-on-Tees	Stockton-on-Tees		1
UK	N4	Stoke-on-Trent	Stoke-on-Trent		1
UK	N5	Suffolk	Suffolk		1
UK	N6	Sunderland	Sunderland		1
UK	N7	Surrey	Surrey		1
UK	N8	Sutton	Sutton		1
UK	N9	Swindon	Swindon		1
UK	O1	Tameside	Tameside		1
UK	O2	Telford and Wrekin	Telford and Wrekin		1
UK	O3	Thurrock	Thurrock		1
UK	O4	Torbay	Torbay		1
UK	O5	Tower Hamlets	Tower Hamlets		1
UK	O6	Trafford	Trafford		1
UK	O7	Wakefield	Wakefield		1
UK	O8	Walsall	Walsall		1
UK	O9	Waltham Forest	Waltham Forest		1
UK	P1	Wandsworth	Wandsworth		1
UK	P2	Warrington	Warrington		1
UK	P3	Warwickshire	Warwickshire		1
UK	P4	West Berkshire	West Berkshire		1
UK	P5	Westminster	Westminster		1
UK	P6	West Sussex	West Sussex		1
UK	P7	Wigan	Wigan		1
UK	P8	Wiltshire	Wiltshire		1
UK	P9	Windsor and Maidenhead	Windsor and Maidenhead		1
UK	Q1	Wirral	Wirral		1
UK	Q2	Wokingham	Wokingham		1
UK	Q3	Wolverhampton	Wolverhampton		1
UK	Q4	Worcestershire	Worcestershire		1
UK	Q5	York	York		1
UK	Q6	Antrim	Antrim		1
UK	Q7	Ards	Ards		1
UK	Q8	Armagh	Armagh		1
UK	Q9	Ballymena	Ballymena		1
UK	R1	Ballymoney	Ballymoney		1
UK	R2	Banbridge	Banbridge		1
UK	R3	Belfast	Belfast		1
UK	R4	Carrickfergus	Carrickfergus		1
UK	R5	Castlereagh	Castlereagh		1
UK	R6	Coleraine	Coleraine		1
UK	R7	Cookstown	Cookstown		1
UK	R8	Craigavon	Craigavon		1
UK	R9	Down	Down		1
UK	S1	Dungannon	Dungannon		1
UK	S2	Fermanagh	Fermanagh		1
UK	S3	Larne	Larne		1
UK	S4	Limavady	Limavady		1
UK	S5	Lisburn	Lisburn		1
UK	S6	Derry	Derry		1
UK	S7	Magherafelt	Magherafelt		1
UK	S8	Moyle	Moyle		1
UK	S9	Newry and Mourne	Newry and Mourne		1
UK	T1	Newtownabbey	Newtownabbey		1
UK	T2	North Down	North Down		1
UK	T3	Omagh	Omagh		1
UK	T4	Strabane	Strabane		1
UK	T5	Aberdeen City	Aberdeen City		1
UK	T6	Aberdeenshire	Aberdeenshire		1
UK	T7	Angus	Angus		1
UK	T8	Argyll and Bute	Argyll and Bute		1
UK	T9	Scottish Borders, The	Scottish Borders, The		1
UK	U1	Clackmannanshire	Clackmannanshire		1
UK	U2	Dumfries and Galloway	Dumfries and Galloway		1
UK	U3	Dundee City	Dundee City		1
UK	U4	East Ayrshire	East Ayrshire		1
UK	U5	East Dunbartonshire	East Dunbartonshire		1
UK	U6	East Lothian	East Lothian		1
UK	U7	East Renfrewshire	East Renfrewshire		1
UK	U8	Edinburgh, City of	Edinburgh, City of		1
UK	U9	Falkirk	Falkirk		1
UK	V1	Fife	Fife		1
UK	V2	Glasgow City	Glasgow City		1
UK	V3	Highland	Highland		1
UK	V4	Inverclyde	Inverclyde		1
UK	V5	Midlothian	Midlothian		1
UK	V6	Moray	Moray		1
UK	V7	North Ayrshire	North Ayrshire		1
UK	V8	North Lanarkshire	North Lanarkshire		1
UK	V9	Orkney Islands	Orkney Islands		1
UK	W1	Perth and Kinross	Perth and Kinross		1
UK	W2	Renfrewshire	Renfrewshire		1
UK	W3	Shetland Islands	Shetland Islands		1
UK	W4	South Ayrshire	South Ayrshire		1
UK	W5	South Lanarkshire	South Lanarkshire		1
UK	W6	Stirling	Stirling		1
UK	W7	West Dunbartonshire	West Dunbartonshire		1
UK	W8	Eilean Siar	Eilean Siar		1
UK	W9	West Lothian	West Lothian		1
UK	X1	Isle of Anglesey	Isle of Anglesey		1
UK	X2	Blaenau Gwent	Blaenau Gwent		1
UK	X3	Bridgend	Bridgend		1
UK	X4	Caerphilly	Caerphilly		1
UK	X5	Cardiff	Cardiff		1
UK	X6	Ceredigion	Ceredigion		1
UK	X7	Carmarthenshire	Carmarthenshire		1
UK	X8	Conwy	Conwy		1
UK	X9	Denbighshire	Denbighshire		1
UK	Y1	Flintshire	Flintshire		1
UK	Y2	Gwynedd	Gwynedd		1
UK	Y3	Merthyr Tydfil	Merthyr Tydfil		1
UK	Y4	Monmouthshire	Monmouthshire		1
UK	Y5	Neath Port Talbot	Neath Port Talbot		1
UK	Y6	Newport	Newport		1
UK	Y7	Pembrokeshire	Pembrokeshire		1
UK	Y8	Powys	Powys		1
UK	Y9	Rhondda Cynon Taff	Rhondda Cynon Taff		1
UK	Z1	Swansea	Swansea		1
UK	Z2	Torfaen	Torfaen		1
UK	Z3	Vale of Glamorgan, The	Vale of Glamorgan, The		1
UK	Z4	Wrexham	Wrexham		1
UP	00	Ukraine (general)	Ukraine (general)		4
UP	01	Cherkas'ka Oblast'	Cherkas'ka Oblast'		4
UP	02	Chernihivs'ka Oblast'	Chernihivs'ka Oblast'		4
UP	03	Chernivets'ka Oblast'	Chernivets'ka Oblast'		4
UP	04	Dnipropetrovs'ka Oblast'	Dnipropetrovs'ka Oblast'		4
UP	05	Donets'ka Oblast'	Donets'ka Oblast'		4
UP	06	Ivano-Frankivs'ka Oblast'	Ivano-Frankivs'ka Oblast'		4
UP	07	Kharkivs'ka Oblast'	Kharkivs'ka Oblast'		4
UP	08	Khersons'ka Oblast'	Khersons'ka Oblast'		4
UP	09	Khmel'nyts'ka Oblast'	Khmel'nyts'ka Oblast'		4
UP	10	Kirovohrads'ka Oblast'	Kirovohrads'ka Oblast'		4
UP	11	Krym, Avtonomna Respublika	Krym, Avtonomna Respublika		4
UP	12	Kyyiv, Misto	Kyyiv, Misto		4
UP	13	Kyyivs'ka Oblast'	Kyyivs'ka Oblast'		4
UP	14	Luhans'ka Oblast'	Luhans'ka Oblast'		4
UP	15	L'vivs'ka Oblast'	L'vivs'ka Oblast'		4
UP	16	Mykolayivs'ka Oblast'	Mykolayivs'ka Oblast'		4
UP	17	Odes'ka Oblast	Odes'ka Oblast		4
UP	18	Poltavs'ka Oblast'	Poltavs'ka Oblast'		4
UP	19	Rivnens'ka Oblast'	Rivnens'ka Oblast'		4
UP	20	Sevastopol', Misto	Sevastopol', Misto		4
UP	21	Sums'ka Oblast'	Sums'ka Oblast'		4
UP	22	Ternopil's'ka Oblast'	Ternopil's'ka Oblast'		4
UP	23	Vinnyts'ka Oblast'	Vinnyts'ka Oblast'		4
UP	24	Volyns'ka Oblast'	Volyns'ka Oblast'		4
UP	25	Zakarpats'ka Oblast'	Zakarpats'ka Oblast'		4
UP	26	Zaporiz'ka Oblast'	Zaporiz'ka Oblast'		4
UP	27	Zhytomyrs'ka Oblast'	Zhytomyrs'ka Oblast'		4
US	00	United States (general)	United States (general)		1
UV	00	Burkina Faso (general)	Burkina Faso (general)		3
UV	15	Bam	Bam		3
UV	16	(UV16)	(UV16)		3
UV	17	(UV17)	(UV17)		3
UV	18	(UV18)	(UV18)		3
UV	19	Boulkiemdé	Boulkiemde		3
UV	20	Ganzourgou	Ganzourgou		3
UV	21	Gnagna	Gnagna		3
UV	22	(UV22)	(UV22)		3
UV	23	(UV23)	(UV23)		3
UV	24	(UV24)	(UV24)		3
UV	25	(UV25)	(UV25)		3
UV	26	(UV26)	(UV26)		3
UV	27	(UV27)	(UV27)		3
UV	28	Kouritenga	Kouritenga		3
UV	29	(UV29)	(UV29)		3
UV	30	(UV30)	(UV30)		3
UV	31	(UV31)	(UV31)		3
UV	32	(UV32)	(UV32)		3
UV	33	Oudalan	Oudalan		3
UV	34	Passore	Passore		3
UV	35	(UV35)	(UV35)		3
UV	36	Sanguié	Sanguie		3
UV	37	(UV37)	(UV37)		3
UV	38	(UV38)	(UV38)		3
UV	39	(UV39)	(UV39)		3
UV	40	Soum	Soum		3
UV	41	(UV41)	(UV41)		3
UV	42	Tapoa	Tapoa		3
UV	43	(UV43)	(UV43)		3
UV	44	Zoundwéogo	Zoundweogo		3
UV	45	Balé	Bale		3
UV	46	Banwa	Banwa		3
UV	47	Bazèga	Bazega		3
UV	48	Bougouriba	Bougouriba		3
UV	49	Boulgou	Boulgou		3
UV	50	Gourma	Gourma		3
UV	51	Houet	Houet		3
UV	52	Ioba	Ioba		3
UV	53	Kadiogo	Kadiogo		3
UV	54	Kènèdougou	Kenedougou		3
UV	55	Comoé	Comoe		3
UV	56	Komondjari	Komondjari		3
UV	57	Kompienga	Kompienga		3
UV	58	Kossi	Kossi		3
UV	59	Koulpélogo	Koulpelogo		3
UV	60	Kourwéogo	Kourweogo		3
UV	61	Léraba	Leraba		3
UV	62	Loroum	Loroum		3
UV	63	Mouhoun	Mouhoun		3
UV	64	Namentenga	Namentenga		3
UV	65	Nahouri	Nahouri		3
UV	66	Nayala	Nayala		3
UV	67	Noumbiel	Noumbiel		3
UV	68	Oubritenga	Oubritenga		3
UV	69	Poni	Poni		3
UV	70	Sanmatenga	Sanmatenga		3
UV	71	Séno	Seno		3
UV	72	Sissili	Sissili		3
UV	73	Sourou	Sourou		3
UV	74	Tuy	Tuy		3
UV	75	Yagha	Yagha		3
UV	76	Yatenga	Yatenga		3
UV	77	Ziro	Ziro		3
UV	78	Zondoma	Zondoma		3
UY	00	Uruguay (general)	Uruguay (general)		1
UY	01	Artigas	Artigas		1
UY	02	Canelones	Canelones		1
UY	03	Cerro Largo	Cerro Largo		1
UY	04	Colonia	Colonia		1
UY	05	Durazno	Durazno		1
UY	06	Flores	Flores		1
UY	07	Florida	Florida		1
UY	08	Lavalleja	Lavalleja		1
UY	09	Maldonado	Maldonado		1
UY	10	Montevideo	Montevideo		1
UY	11	Paysandú	Paysandu		1
UY	12	Río Negro	Rio Negro		1
UY	13	Rivera	Rivera		1
UY	14	Rocha	Rocha		1
UY	15	Salto	Salto		1
UY	16	San José	San Jose		1
UY	17	Soriano	Soriano		1
UY	18	Tacuarembó	Tacuarembo		1
UY	19	Treinta y Tres	Treinta y Tres		1
UZ	00	Uzbekistan (general)	Uzbekistan (general)		4
UZ	01	Andijon	Andijon		4
UZ	02	Buxoro	Buxoro		4
UZ	03	Farg ona	Farg ona		4
UZ	05	Xorazm	Xorazm		4
UZ	06	Namangan	Namangan		4
UZ	07	Navoiy	Navoiy		4
UZ	08	Qashqadaryo	Qashqadaryo		4
UZ	09	Qoraqalpog iston	Qoraqalpog iston		4
